Comunidades y Ciudades Autónomas;Causa de muerte;Periodo;Total
10 Comunitat Valenciana;077-080  XIV.Enfermedades del sistema genitourinario;2003;967
10 Comunitat Valenciana;077-080  XIV.Enfermedades del sistema genitourinario;2002;926
10 Comunitat Valenciana;077-080  XIV.Enfermedades del sistema genitourinario;2001;917
10 Comunitat Valenciana;077-080  XIV.Enfermedades del sistema genitourinario;2000;859
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2021;1235
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2020;1589
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2019;144
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2018;163
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2017;158
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2016;166
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2015;153
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2014;167
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2013;169
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2012;197
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2011;149
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2010;190
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2009;202
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2008;219
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2007;223
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2006;192
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2005;216
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2004;173
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2003;200
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2002;172
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2001;185
11 Extremadura;001-008  I.Enfermedades infecciosas y parasitarias;2000;172
11 Extremadura;009-041  II.Tumores;2021;2997
11 Extremadura;009-041  II.Tumores;2020;3016
11 Extremadura;009-041  II.Tumores;2019;3029
11 Extremadura;009-041  II.Tumores;2018;3089
11 Extremadura;009-041  II.Tumores;2017;3043
11 Extremadura;009-041  II.Tumores;2016;3110
11 Extremadura;009-041  II.Tumores;2015;3307
11 Extremadura;009-041  II.Tumores;2014;3015
11 Extremadura;009-041  II.Tumores;2013;3225
11 Extremadura;009-041  II.Tumores;2012;3197
11 Extremadura;009-041  II.Tumores;2011;2986
11 Extremadura;009-041  II.Tumores;2010;3023
11 Extremadura;009-041  II.Tumores;2009;2901
11 Extremadura;009-041  II.Tumores;2008;2782
11 Extremadura;009-041  II.Tumores;2007;2832
11 Extremadura;009-041  II.Tumores;2006;2822
11 Extremadura;009-041  II.Tumores;2005;2860
11 Extremadura;009-041  II.Tumores;2004;2769
11 Extremadura;009-041  II.Tumores;2003;2931
11 Extremadura;009-041  II.Tumores;2002;2748
11 Extremadura;009-041  II.Tumores;2001;2759
11 Extremadura;009-041  II.Tumores;2000;2661
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2021;75
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2020;62
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2019;54
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2018;45
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2017;35
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2016;42
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2015;32
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2014;35
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2013;35
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2012;43
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2011;41
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2010;41
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2009;28
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2008;21
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2007;26
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2006;38
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2005;40
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2004;36
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2003;31
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2002;40
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2001;24
11 Extremadura;042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;2000;35
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2021;391
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2020;402
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2019;323
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2018;323
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2017;298
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2016;314
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2015;325
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2014;301
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2013;264
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2012;319
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2011;363
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2010;293
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2009;295
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2008;318
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2007;340
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2006;350
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2005;348
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2004;368
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2003;385
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2002;403
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2001;364
11 Extremadura;044-045  IV.Enfermedades endocrinas, nutricionales y metabólicas;2000;339
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2021;358
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2020;571
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2019;570
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2018;559
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2017;452
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2016;393
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2015;401
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2014;288
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2013;287
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2012;323
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2011;287
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2010;272
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2009;281
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2008;254
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2007;263
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2006;213
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2005;223
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2004;239
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2003;241
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2002;193
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2001;112
11 Extremadura;046-049  V.Trastornos mentales y del comportamiento;2000;94
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2021;511
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2020;639
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2019;574
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2018;659
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2017;600
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2016;545
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2015;587
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2014;554
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2013;499
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2012;478
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2011;512
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2010;449
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2009;429
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2008;385
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2007;400
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2006;408
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2005;391
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2004;324
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2003;324
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2002;304
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2001;251
11 Extremadura;050-052  VI-VIII.Enfermedades del sistema nervioso y de los órganos de los sentidos;2000;201
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2021;3539
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2020;3335
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2019;3096
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2018;3300
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2017;3433
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2016;3362
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2015;3513
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2014;3428
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2013;3421
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2012;3500
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2011;3350
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2010;3441
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2009;3413
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2008;3448
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2007;3520
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2006;3425
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2005;3774
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2004;3572
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2003;3908
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2002;3726
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2001;3587
11 Extremadura;053-061 IX.Enfermedades del sistema circulatorio;2000;3806
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2021;1084
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2020;1416
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2019;1476
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2018;1513
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2017;1670
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2016;1506
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2015;1491
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2014;1229
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2013;1391
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2012;1524
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2011;1232
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2010;1254
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2009;1328
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2008;1188
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2007;1313
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2006;1082
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2005;1426
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2004;1127
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2003;1310
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2002;1209
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2001;1277
11 Extremadura;062-067  X.Enfermedades del sistema respiratorio;2000;1395
11 Extremadura;068-072  XI.Enfermedades del sistema digestivo;2021;625
11 Extremadura;068-072  XI.Enfermedades del sistema digestivo;2020;597
11 Extremadura;068-072  XI.Enfermedades del sistema digestivo;2019;567
11 Extremadura;068-072  XI.Enfermedades del sistema digestivo;2018;561
11 Extremadura;068-072  XI.Enfermedades del sistema digestivo;2017;597
11 Extremadura;068-072  XI.Enfermedades del sistema digestivo;2016;598
11 Extremadura;068-072  XI.Enfermedades del sistema digestivo;2015;557
11 Extremadura;068-072  XI.Enfermedades del sistema digestivo;2014;588
11 Extremadura;068-072  XI.Enfermedades del sistema digestivo;2013;556
11 Extremadura;068-072  XI.Enfermedades del sistema digestivo;2012;572
11 Extremadura;068-072  XI.Enfermedades del sistema digestivo;2011;554
11 Extremadura;068-072  XI.Enfermedades del sistema digestivo;2010;605
