Causa de muerte;Edad;Periodo;Total
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2014;7262
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2013;6838
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2012;7137
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2011;7594
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2010;8132
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2009;8830
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2008;9782
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2007;10703
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2006;10734
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2005;11739
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2004;11827
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2003;12642
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2002;12595
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2001;12963
053-061 IX.Enfermedades del sistema circulatorio;De 70 a 74 años  ;2000;13303
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2021;11038
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2020;10967
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2019;10548
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2018;10526
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2017;10765
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2016;11414
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2015;12405
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2014;12091
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2013;13365
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2012;14755
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2011;14947
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2010;15547
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2009;16294
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2008;17277
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2007;17663
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2006;17481
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2005;18748
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2004;18606
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2003;19535
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2002;19278
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2001;19089
053-061 IX.Enfermedades del sistema circulatorio;De 75 a 79 años  ;2000;19619
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2021;16379
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2020;17517
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2019;18044
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2018;20314
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2017;21323
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2016;21615
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2015;23367
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2014;22283
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2013;22988
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2012;24085
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2011;23673
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2010;23691
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2009;24415
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2008;24897
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2007;25486
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2006;25017
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2005;26513
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2004;25336
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2003;25689
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2002;24285
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2001;23498
053-061 IX.Enfermedades del sistema circulatorio;De 80 a 84 años  ;2000;23431
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2021;27768
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2020;28391
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2019;28260
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2018;29222
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2017;30047
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2016;28638
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2015;29939
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2014;28028
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2013;27881
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2012;29567
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2011;27889
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2010;27937
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2009;27390
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2008;26919
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2007;26282
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2006;24573
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2005;25308
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2004;24567
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2003;26310
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2002;25409
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2001;25324
053-061 IX.Enfermedades del sistema circulatorio;De 85 a 89 años  ;2000;25816
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2021;25952
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2020;25662
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2019;24344
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2018;24909
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2017;24895
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2016;24025
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2015;24453
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2014;22428
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2013;21245
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2012;21101
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2011;19293
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2010;18866
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2009;18132
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2008;18405
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2007;18586
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2006;17842
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2005;18825
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2004;18345
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2003;19232
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2002;18203
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2001;17432
053-061 IX.Enfermedades del sistema circulatorio;De 90 a 94 años  ;2000;17088
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2021;13912
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2020;13422
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2019;12366
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2018;12353
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2017;12111
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2016;10869
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2015;10952
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2014;9976
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2013;9714
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2012;9973
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2011;9695
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2010;9339
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2009;8899
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2008;8770
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2007;8369
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2006;7855
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2005;7871
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2004;7290
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2003;7502
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2002;6798
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2001;6503
053-061 IX.Enfermedades del sistema circulatorio;95 y más años;2000;5978
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2021;35543
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2020;42423
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2019;47681
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2018;53687
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2017;51615
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2016;46812
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2015;51848
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2014;43841
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2013;42565
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2012;47336
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2011;42243
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2010;40266
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2009;43282
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2008;44200
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2007;44029
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2006;39510
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2005;47089
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2004;39149
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2003;43803
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2002;41427
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2001;37362
062-067  X.Enfermedades del sistema respiratorio;Todas las edades;2000;40983
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2021;11
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2020;3
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2019;15
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2018;18
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2017;10
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2016;12
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2015;19
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2014;18
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2013;11
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2012;18
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2011;24
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2010;23
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2009;22
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2008;27
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2007;39
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2006;35
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2005;31
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2004;32
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2003;40
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2002;34
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2001;23
062-067  X.Enfermedades del sistema respiratorio;Menos de 1 año;2000;31
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2021;4
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2020;13
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2019;9
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2018;11
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2017;7
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2016;11
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2015;11
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2014;11
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2013;15
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2012;18
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2011;13
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2010;14
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2009;23
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2008;15
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2007;22
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2006;20
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2005;19
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2004;15
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2003;26
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2002;20
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2001;16
062-067  X.Enfermedades del sistema respiratorio;De 1 a 4 años;2000;16
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2021;4
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2020;3
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2019;2
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2018;6
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2017;6
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2016;4
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2015;7
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2014;3
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2013;2
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2012;6
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2011;9
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2010;8
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2009;10
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2008;13
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2007;5
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2006;4
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2005;8
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2004;7
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2003;10
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2002;9
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2001;7
062-067  X.Enfermedades del sistema respiratorio;De 5 a 9 años;2000;8
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2021;7
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2020;8
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2019;9
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2018;11
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2017;7
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2016;10
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2015;7
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2014;4
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2013;8
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2012;13
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2011;10
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2010;4
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2009;14
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2008;11
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2007;13
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2006;8
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2005;9
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2004;10
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2003;15
062-067  X.Enfermedades del sistema respiratorio;De 10 a 14 años  ;2002;13
